Sample,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
E2-A14Y,0.8296587,0.8222029,0.6461767,0.464416,0.57413113,0.91802776,0.3584708,0.1203814,0.51097775,0.2044793,0.39830524,0.39718646,0.92851114,0.419566,0.15357438,0.15730679,0.7080902,0.9089244,0.051481687,0.46264052,0.2719031,0.1828312,0.49322587,0.5027982,0.82670707,0.8392929,0.829625,0.34381634,0.31395924,0.09919444,0.87633365,0.610636,0.56436104,0.15927225,0.15514457,0.41612512,0.6510813,0.4206308,0.9452882,0.89679384,0.67439854,0.79644513,0.5336922,0.43614784,0.597279,0.7727004,0.21907319,0.15586314,0.3383512,0.6293123,0.6499938,0.73695993,0.17174506,0.3904662,0.39943755,0.91780126,0.12145256,0.7221211,0.11407906,0.8755897,0.42816687,0.28794962,0.37873435,0.11402223,0.68176115,0.80305016,0.7726873,0.88174784,0.096870065,0.4457614,0.28116357,0.46220833,0.66048723,0.11884565,0.7413769,0.722615,0.83665353,0.0957148,0.12693912,0.8358443,0.8032454,0.6916032,0.8135443,0.33308077,0.7754636,0.85338837,0.18664283,0.54720926,0.47932124,0.8179259,0.9407474,0.50603306,0.11445247,0.86396986,0.8405248,0.22721723,0.48592174,0.15977147,0.23420276,0.9151206
E2-A14Z,0.7508776,0.4327914,0.8401822,0.6133183,0.89944255,0.73365307,0.55683446,0.83569247,0.117658556,0.56855017,0.77552176,0.58373094,0.34476483,0.6918925,0.5166713,0.5411176,0.62310314,0.3179345,0.6256341,0.59303784,0.8344481,0.9380958,0.43134603,0.96182436,0.42322946,0.55103624,0.2128488,0.47930285,0.7459428,0.4117638,0.38147667,0.6004223,0.5267019,0.14372419,0.73192453,0.37286457,0.7828513,0.48480505,0.6563404,0.8013811,0.67494863,0.78526384,0.61249316,0.7708587,0.19615489,0.6890876,0.15269218,0.535366,0.23847067,0.9016193,0.49781257,0.9013492,0.5621282,0.5947877,0.3860756,0.43999773,0.20046397,0.6803169,0.787956,0.95159364,0.4214952,0.6541534,0.6262216,0.71636724,0.33871073,0.29640278,0.9222863,0.60240936,0.6212737,0.26131833,0.5841899,0.36827463,0.658074,0.43686056,0.21532999,0.49031004,0.553669,0.5965198,0.47246033,0.6372874,0.5975244,0.4102491,0.73710746,0.48250228,0.37222314,0.2796865,0.7018289,0.40664047,0.38810012,0.84083134,0.29021567,0.77170837,0.3619275,0.37260163,0.5639651,0.20873407,0.4182424,0.8550509,0.8138614,0.5849242
E2-A150,0.48994005,0.92471987,0.7616441,0.8936541,0.33810335,0.84043276,0.5644939,0.2550724,0.81017125,0.32185772,0.32824332,0.6397215,0.5259587,0.33190647,0.39050347,0.5309815,0.7981913,0.5833332,0.11325605,0.24414149,0.50103456,0.6047579,0.3768828,0.82128507,0.48031563,0.59557694,0.7993232,0.5732695,0.46888214,0.2519443,0.90575755,0.3534186,0.34525806,0.33754748,0.2291937,0.29712635,0.30196387,0.8172772,0.720107,0.36498258,0.7621714,0.13250649,0.10914736,0.6617987,0.8047839,0.71071124,0.8320615,0.5085217,0.3412744,0.54741144,0.8366144,0.7352507,0.8876825,0.30775547,0.18560892,0.7591674,0.14456332,0.6285728,0.36578667,0.69897455,0.6635442,0.5878187,0.1720644,0.09911418,0.76474714,0.74790335,0.6287154,0.51968175,0.14870626,0.38003337,0.65580547,0.37089115,0.5324019,0.2139655,0.8459871,0.69192016,0.8981948,0.2947905,0.10934043,0.89910614,0.56473917,0.38213873,0.61309755,0.29994598,0.28917068,0.6649916,0.45589635,0.69481283,0.19838266,0.4324656,0.7760028,0.48648992,0.5982318,0.9208174,0.53840184,0.71377945,0.23607057,0.66339254,0.13353986,0.70614994
E2-A152,0.41650003,0.5945884,0.35405862,0.20222238,0.67441213,0.74918824,0.3007692,0.21914622,0.052025188,0.09180268,0.5253358,0.29449803,0.3970583,0.6649302,0.8240915,0.6975569,0.46864638,0.69095975,0.23417675,0.5169046,0.22508055,0.89797664,0.43492723,0.5854212,0.74781626,0.8710243,0.6378553,0.42548698,0.3621542,0.112657025,0.4561661,0.62621313,0.7135488,0.15906286,0.66689837,0.35384452,0.74609363,0.6058304,0.83146656,0.45323026,0.87615407,0.83240634,0.4761002,0.4845696,0.9127586,0.3208673,0.59885055,0.3928969,0.8155017,0.7222523,0.6890572,0.7514737,0.37580144,0.8475896,0.5409405,0.52995837,0.8382459,0.8854277,0.72628003,0.21118803,0.7156471,0.27823806,0.15986356,0.29048556,0.56496525,0.57980907,0.23113328,0.43762684,0.5103355,0.7228128,0.95458513,0.46516395,0.7664578,0.715256,0.44693315,0.9648907,0.9611154,0.73342794,0.3749705,0.72740364,0.43451536,0.6605432,0.86089325,0.39381135,0.47375703,0.32739085,0.4771967,0.4209128,0.56397825,0.37193972,0.60405433,0.51234365,0.51616263,0.17470047,0.17843096,0.46167475,0.5260704,0.5688305,0.19326124,0.8316947
E2-A153,0.4807703,0.66557664,0.8371644,0.512661,0.6778786,0.23215288,0.18651569,0.1765024,0.14373463,0.4823681,0.8613098,0.5723451,0.55360675,0.8483749,0.7828882,0.5098371,0.74645996,0.69005084,0.6953149,0.33627373,0.85136354,0.7747223,0.70476544,0.74576527,0.37142235,0.49893865,0.6769918,0.63371944,0.29218525,0.79643995,0.074160196,0.524732,0.46208,0.27620098,0.6931584,0.24939364,0.80641747,0.8354112,0.7632756,0.59091777,0.9096354,0.6654934,0.5467538,0.92689776,0.5103884,0.22151464,0.122567914,0.27548742,0.8157518,0.779029,0.70814085,0.80772436,0.41628662,0.88083994,0.23561916,0.7854865,0.7284168,0.5010611,0.5741778,0.6389609,0.27502173,0.74278915,0.40477854,0.4049581,0.74037063,0.26423737,0.19478446,0.31671166,0.79123354,0.17654127,0.57841873,0.5228099,0.50771034,0.46182346,0.28074485,0.4440732,0.8260453,0.567316,0.52761024,0.7426937,0.28518468,0.791396,0.53212005,0.7504003,0.1800713,0.328756,0.65384597,0.6302718,0.69929653,0.5083974,0.26841974,0.64130163,0.47027576,0.24928343,0.42591006,0.32041743,0.513492,0.7215806,0.78563464,0.15874055
E2-A154,0.65263027,0.23357901,0.642576,0.72759575,0.8495766,0.37314752,0.30264753,0.5827976,0.5111041,0.7498537,0.5430808,0.14598003,0.2797082,0.5880046,0.42150754,0.38976312,0.3823418,0.6251772,0.61600757,0.6694366,0.54024976,0.77443856,0.38376382,0.6191875,0.5869861,0.49516284,0.72020304,0.7965476,0.4895395,0.8093828,0.38363335,0.47718093,0.7409204,0.39123118,0.5797126,0.7474555,0.940387,0.57423353,0.51330334,0.6870395,0.75984126,0.65528744,0.623363,0.8309597,0.5510417,0.42526013,0.34385434,0.27116317,0.752302,0.76729333,0.5850794,0.64484143,0.53492147,0.84128004,0.32475704,0.17440358,0.7313752,0.35713732,0.49846318,0.8627522,0.34544668,0.6361765,0.66397953,0.501125,0.7750578,0.60988265,0.7445868,0.56491077,0.73845017,0.34762326,0.58550644,0.55422217,0.38470495,0.58767897,0.5449227,0.7693945,0.5394857,0.5330388,0.7339839,0.69458985,0.52958196,0.755402,0.54005086,0.5856645,0.14724499,0.8858518,0.5912118,0.19154485,0.64812285,0.38408995,0.4802602,0.616078,0.6195061,0.4980517,0.1633901,0.22597665,0.45161152,0.6172856,0.89637125,0.16366847
E2-A156,0.707599,0.4758491,0.7605452,0.48102835,0.62544566,0.83916533,0.26536024,0.8993001,0.94006073,0.773417,0.77577907,0.18122114,0.18045598,0.7190665,0.55087435,0.39362907,0.26957443,0.4843156,0.3508704,0.76504517,0.20068309,0.9221486,0.26619184,0.38032466,0.10414734,0.37172073,0.665743,0.839154,0.40932083,0.75419754,0.4445618,0.722113,0.87988687,0.626687,0.62440205,0.7991631,0.8723809,0.72050726,0.45572498,0.5929537,0.35592628,0.9417281,0.50656,0.7660207,0.24211182,0.3792767,0.3166702,0.18533304,0.8151971,0.13859281,0.75527644,0.3824638,0.7988179,0.733789,0.29656032,0.22282626,0.5092504,0.45261854,0.653654,0.9359222,0.52167654,0.3047117,0.7060392,0.23456779,0.923282,0.7339983,0.59382594,0.40136564,0.864481,0.8729115,0.87037116,0.3528976,0.09519406,0.5722021,0.5849017,0.55961084,0.47654924,0.8183446,0.76278603,0.6238582,0.7552149,0.36211503,0.46455583,0.59975505,0.0967304,0.8938473,0.37691575,0.21199222,0.7642494,0.5969954,0.23407044,0.8612253,0.2784679,0.5592753,0.20886163,0.34300494,0.31911922,0.691518,0.8749702,0.17723763
E2-A158,0.9290725,0.3573809,0.08342854,0.26209086,0.10165694,0.069381654,0.52195,0.7575446,0.81209946,0.91863227,0.2369503,0.69203484,0.7208921,0.5945601,0.24477983,0.25557023,0.77134037,0.6501491,0.094399646,0.35466215,0.24844518,0.56163824,0.06848987,0.6190706,0.9291551,0.9585899,0.5583594,0.691175,0.16319418,0.18210123,0.6132502,0.12163992,0.3843609,0.7061331,0.07251407,0.6753803,0.33474797,0.9352131,0.6876782,0.6199468,0.17490834,0.85470986,0.17163466,0.24125123,0.8394057,0.85069597,0.73940665,0.35424712,0.6902415,0.34094363,0.6522199,0.6187086,0.8112727,0.2800716,0.16441512,0.22004777,0.18686178,0.36767566,0.17448407,0.92185277,0.77386564,0.30043793,0.54753584,0.11338869,0.5093179,0.95569015,0.9308438,0.80198604,0.23342231,0.35729092,0.12466352,0.115427524,0.03831294,0.16618983,0.81915146,0.36459434,0.965118,0.8494459,0.30182105,0.63294744,0.6224426,0.8541696,0.38657227,0.07614548,0.80250317,0.94080484,0.9542776,0.8288573,0.36757886,0.34811887,0.7143998,0.16001734,0.23471066,0.3516648,0.39284092,0.2002196,0.195163,0.93949544,0.29328233,0.6699331
E2-A159,0.6079194,0.583375,0.77936757,0.6712201,0.6276584,0.76618296,0.61847717,0.55639434,0.37295932,0.22813183,0.42935586,0.9301049,0.71602386,0.4645901,0.20526049,0.3539643,0.57326365,0.38469476,0.14370796,0.49933088,0.52274287,0.6348514,0.4399342,0.6451832,0.8724499,0.774987,0.2799397,0.39081484,0.24247041,0.07660701,0.80700463,0.19735958,0.47251832,0.6508746,0.54398435,0.5382817,0.47811258,0.6920469,0.93686354,0.6912648,0.86573416,0.46845376,0.22771889,0.43010187,0.8381942,0.5819589,0.6559205,0.67065847,0.39453253,0.8090955,0.8261819,0.823616,0.4902122,0.55947375,0.43001407,0.4454375,0.535815,0.82141745,0.8820922,0.7651354,0.79712284,0.22448745,0.3937195,0.6819943,0.2851569,0.89054674,0.5542258,0.41118518,0.3356365,0.6106806,0.23096634,0.14591177,0.88456833,0.39719617,0.39766175,0.61251193,0.8225934,0.19541809,0.4266529,0.7405889,0.423281,0.59278584,0.811899,0.3878,0.45555,0.5511791,0.1366759,0.49328956,0.15295935,0.61983484,0.80480933,0.46027473,0.6496738,0.7939265,0.61790836,0.7941661,0.331222,0.8807162,0.34780616,0.6145307
E2-A15C,0.6420746,0.3854919,0.5989276,0.4815412,0.24653637,0.5649096,0.76132727,0.2603409,0.31861413,0.6722394,0.81666166,0.35009307,0.2904405,0.5110864,0.5148284,0.69269365,0.60014117,0.23833032,0.6520953,0.7661544,0.38478392,0.7161186,0.500467,0.72262245,0.39178497,0.6046179,0.8282688,0.8350485,0.7943119,0.8408211,0.2252529,0.72793007,0.50413483,0.7332244,0.3753661,0.72493696,0.7728963,0.7070609,0.53429675,0.6352222,0.5218363,0.3559159,0.82797706,0.73042506,0.18828173,0.36575803,0.31018913,0.53875417,0.6685127,0.35110205,0.7125521,0.7646334,0.63784266,0.5310528,0.40543804,0.21469611,0.35095358,0.7890805,0.74075776,0.7109914,0.2597311,0.89351034,0.68996125,0.62746686,0.45994997,0.44763768,0.8521514,0.39993465,0.6593504,0.44291186,0.45128176,0.76918244,0.41016534,0.60997474,0.13719143,0.3492335,0.64958274,0.42607927,0.80161184,0.6388195,0.43488285,0.64140004,0.34994733,0.6261559,0.3436134,0.37320495,0.8092045,0.44751644,0.53482497,0.30004355,0.68014187,0.7864527,0.73032045,0.5399294,0.3437954,0.28712896,0.51480097,0.43787485,0.6836875,0.45379886
E2-A15D,0.8302406,0.4083678,0.66237205,0.47728175,0.3682021,0.33712247,0.52791315,0.54453915,0.4733558,0.5021854,0.7788656,0.37376207,0.61658204,0.70039916,0.8042887,0.54028344,0.69061905,0.5694463,0.7632549,0.6798657,0.557242,0.8655193,0.42825854,0.5698111,0.27384758,0.7790881,0.74076813,0.8614846,0.55573,0.79467785,0.25073445,0.47443235,0.46182904,0.7474916,0.54556614,0.42477807,0.8844415,0.71206605,0.81346166,0.54968375,0.558316,0.6186026,0.6880225,0.6577515,0.20839122,0.14525238,0.106642425,0.66016626,0.9220865,0.82382166,0.49598828,0.5459999,0.39291582,0.6964869,0.46487254,0.14006391,0.8116968,0.6772683,0.6780182,0.75435066,0.24831575,0.9322682,0.7350021,0.23975259,0.67389166,0.4164251,0.5327396,0.45734414,0.6501246,0.52478206,0.45248848,0.5978663,0.37908286,0.6271436,0.47515061,0.6572371,0.75870043,0.5747758,0.7309667,0.6834097,0.5354047,0.6244035,0.32813853,0.46577007,0.41878372,0.5437828,0.79088885,0.8060139,0.38412774,0.21960905,0.55513376,0.5981749,0.49935302,0.4188298,0.2991689,0.48757303,0.3987532,0.8471471,0.8013982,0.26797405
E2-A15G,0.5937478,0.24950722,0.68646085,0.5406479,0.64671767,0.8026008,0.5085319,0.8370542,0.653144,0.64295703,0.49921805,0.35488436,0.15311304,0.72423404,0.54476935,0.37430915,0.33908492,0.44979304,0.4393134,0.7928152,0.39119464,0.8790904,0.24644527,0.46036932,0.29834098,0.48073584,0.7989738,0.8177704,0.58062565,0.9120878,0.33145663,0.5715489,0.80877525,0.584849,0.755136,0.8042314,0.87527996,0.3564786,0.6693452,0.3688354,0.31132278,0.90375745,0.3431924,0.7063561,0.2958293,0.2588583,0.17255414,0.57323664,0.8436848,0.37716207,0.2387287,0.20451899,0.8184242,0.6999537,0.32694632,0.22129808,0.2644749,0.46883506,0.6843052,0.71489155,0.38629663,0.6519293,0.78206307,0.5582352,0.91748345,0.47386172,0.7293594,0.4543886,0.7997106,0.7909558,0.7437391,0.5984238,0.11680513,0.63796157,0.4256552,0.75964105,0.6532158,0.7542906,0.7320748,0.67068577,0.6179308,0.40453434,0.3249073,0.6015607,0.15576029,0.8994937,0.7847581,0.33667415,0.76132166,0.4002661,0.35696045,0.7980392,0.584493,0.48581427,0.09161484,0.29641175,0.38291687,0.79674983,0.7443172,0.23236495
E2-A15I,0.66090345,0.14876899,0.60736907,0.4199402,0.45825845,0.65508384,0.79657125,0.8896511,0.48794186,0.3613356,0.51936126,0.39035016,0.486777,0.7237543,0.6400385,0.6889343,0.15870853,0.2011539,0.55118144,0.7472132,0.5339961,0.77047837,0.7755078,0.19635521,0.4032949,0.510171,0.58141863,0.79256284,0.61101836,0.6940118,0.51663184,0.5405239,0.584466,0.9322144,0.52025795,0.6573428,0.59335935,0.32478774,0.58034074,0.317078,0.49253336,0.51813,0.74137706,0.67246723,0.2725802,0.24394168,0.28643382,0.7231967,0.7210067,0.45796728,0.40382046,0.3115719,0.72996056,0.3803289,0.7575249,0.13634202,0.3033476,0.815416,0.8789398,0.58493006,0.47572556,0.57065296,0.7547512,0.8274665,0.790289,0.6162299,0.59973896,0.33170065,0.64454097,0.84369534,0.4666723,0.7971332,0.2701903,0.56101465,0.18013988,0.807959,0.52570724,0.62149197,0.73528326,0.36529154,0.5055878,0.42994028,0.18713868,0.551581,0.4061324,0.7563046,0.4415193,0.6219271,0.42188329,0.08568815,0.8033776,0.5022828,0.83546,0.58376616,0.13606188,0.7577637,0.24038085,0.448773,0.5960562,0.6113899
E2-A15O,0.6853091,0.43697906,0.6928792,0.39080516,0.39987358,0.81408715,0.3981042,0.8728025,0.7986907,0.8539742,0.49935764,0.28246883,0.18042868,0.49975002,0.6685935,0.34859037,0.7973158,0.45479783,0.5607097,0.81982505,0.18772496,0.9119103,0.2618088,0.58346933,0.41993144,0.4008814,0.7334901,0.8628378,0.7017895,0.5207433,0.42254314,0.8039505,0.7484668,0.20312032,0.36074895,0.7923128,0.82877564,0.6407168,0.4413398,0.8280591,0.37124947,0.67723966,0.74045426,0.5569057,0.26695612,0.88426673,0.7141447,0.3243693,0.7902329,0.3178972,0.5736485,0.72079855,0.2761977,0.48709625,0.42018503,0.21792015,0.456652,0.3672496,0.68947953,0.9220219,0.5755341,0.57887703,0.67712426,0.55934244,0.25803673,0.2535774,0.8627197,0.61196077,0.8433515,0.47147793,0.65769094,0.310574,0.34119394,0.61682296,0.32062957,0.19571283,0.2549301,0.72713304,0.7130222,0.5100682,0.8684284,0.513908,0.5215723,0.19240165,0.18594542,0.7368199,0.34518203,0.21567447,0.7654208,0.89492464,0.20096746,0.78221744,0.51789176,0.4726225,0.54792017,0.23630722,0.68235135,0.6738892,0.71078146,0.3986696
E2-A15P,0.48637342,0.28660196,0.6796359,0.3120366,0.3095289,0.55021787,0.685251,0.78041935,0.57881564,0.6336231,0.6450531,0.57644314,0.41561314,0.7698118,0.73895967,0.6675399,0.41895777,0.40065664,0.6328206,0.63534665,0.35957664,0.84184676,0.19349049,0.33129355,0.27246076,0.7137374,0.55626047,0.739224,0.7019568,0.86564624,0.43211868,0.6494199,0.7790991,0.8764695,0.52734274,0.7910881,0.67388475,0.42566136,0.5888361,0.36070997,0.63024193,0.6008859,0.59758794,0.8392195,0.52099496,0.617038,0.42733586,0.73340607,0.37184086,0.24732062,0.6504049,0.39434648,0.8629712,0.66032237,0.65677863,0.37998182,0.4234041,0.5507692,0.73604614,0.5045104,0.29742366,0.5796193,0.680737,0.56276464,0.7883712,0.67536354,0.5221438,0.3051646,0.6384286,0.7483704,0.6330931,0.75001174,0.30051208,0.72613955,0.3703585,0.50856435,0.59760886,0.6756966,0.6368768,0.5855802,0.42455164,0.6282661,0.2437823,0.48666677,0.2648901,0.54303193,0.78713363,0.5494205,0.66184604,0.45989656,0.50404805,0.6076853,0.7095004,0.5194118,0.1600022,0.39819288,0.37112886,0.8146699,0.6202722,0.50068235
E2-A1AZ,0.5857855,0.34055865,0.114957355,0.34937602,0.48786396,0.30634135,0.8103246,0.81990343,0.66105807,0.8498727,0.22061872,0.78717494,0.76428807,0.29672825,0.3571772,0.7185457,0.87537205,0.4996358,0.21819605,0.1296866,0.84438014,0.7791205,0.6672171,0.6566131,0.68000996,0.54565173,0.3574478,0.20350593,0.678252,0.18228582,0.8012129,0.13418812,0.6466627,0.84884584,0.20920093,0.35011166,0.5651473,0.66181374,0.15609519,0.23518926,0.66989005,0.6502676,0.17887026,0.69889975,0.7609269,0.59004116,0.79779005,0.36677688,0.36429647,0.6208566,0.57263964,0.7644689,0.5953464,0.22346538,0.58039963,0.3568194,0.36561012,0.655781,0.26140907,0.7504115,0.7907443,0.45780593,0.13400152,0.535881,0.33442503,0.88156134,0.9254211,0.551379,0.4086813,0.30069798,0.36612064,0.4584912,0.6398725,0.24397977,0.48017275,0.90028954,0.92620695,0.47776037,0.6325324,0.75045216,0.6924877,0.57586426,0.782626,0.15866305,0.6698341,0.81003916,0.21695238,0.5634271,0.4161666,0.7117326,0.42119277,0.14466852,0.48815122,0.7987621,0.7728262,0.8396249,0.054523967,0.72900236,0.30225477,0.518523
E2-A1B0,0.46943814,0.600036,0.41874817,0.6989826,0.21908848,0.62129396,0.8907832,0.14024979,0.30828544,0.74924576,0.6782852,0.37132517,0.68071437,0.12269491,0.7774004,0.801173,0.6137285,0.7642529,0.2967651,0.6131235,0.41684687,0.47675014,0.7192235,0.36010832,0.76221323,0.50225234,0.78211033,0.7172587,0.0957952,0.39964607,0.76618,0.4709677,0.6195912,0.13955194,0.46577746,0.48262548,0.17289796,0.80541956,0.90952563,0.17503905,0.82676685,0.20162283,0.4184454,0.10852963,0.9462618,0.3777892,0.6914309,0.593418,0.46024308,0.25545263,0.48894075,0.725387,0.9047347,0.39769748,0.44826007,0.8561486,0.6152723,0.679583,0.5781033,0.18534067,0.8862599,0.6203634,0.21575627,0.73615474,0.5369602,0.3086939,0.2571935,0.51977366,0.14106856,0.8125347,0.56785256,0.574835,0.5829622,0.11876912,0.5627322,0.7082953,0.61715287,0.13009027,0.26204184,0.55378807,0.87286174,0.5144772,0.7259729,0.78909254,0.43572056,0.24682018,0.23014069,0.72056735,0.5290649,0.46655366,0.4538813,0.4933573,0.72889644,0.6502078,0.9050386,0.76291746,0.4755147,0.47896808,0.45423225,0.76315546
E2-A1B1,0.13598543,0.5691914,0.46680903,0.18603897,0.42730993,0.5351468,0.855917,0.2695127,0.27076218,0.3355058,0.5566414,0.7288223,0.77739835,0.53461236,0.5247613,0.82762957,0.78956926,0.32578456,0.59929407,0.6038351,0.58993345,0.87762713,0.7434646,0.44618988,0.29386264,0.37607133,0.8160604,0.2829723,0.62617445,0.4888113,0.47816837,0.5738794,0.6839764,0.8219055,0.24011861,0.52115995,0.23824114,0.6244949,0.32142884,0.12790719,0.8487009,0.33507186,0.5768786,0.8175091,0.53664607,0.21777144,0.6269954,0.60071874,0.7507102,0.3844263,0.46622908,0.57638085,0.7726886,0.5302602,0.7441348,0.43666843,0.39361614,0.9020093,0.52811635,0.13781694,0.36647284,0.70650315,0.25870955,0.7665861,0.35793614,0.673976,0.66815174,0.20879428,0.41000065,0.73405576,0.7763697,0.81360584,0.7465388,0.4294883,0.2141977,0.7405009,0.92125535,0.29757902,0.68106705,0.44937208,0.693558,0.6119148,0.5578967,0.8272485,0.80459946,0.40463105,0.6023209,0.50765383,0.31326333,0.2939245,0.4018548,0.44752336,0.82154346,0.8107046,0.7514914,0.91564155,0.44952404,0.42028934,0.3831452,0.75370204
E2-A1BC,0.25440288,0.30903456,0.34978956,0.33499092,0.6137678,0.25082678,0.8304391,0.3743258,0.28661367,0.43164968,0.79660404,0.32707477,0.5988427,0.84301686,0.9185723,0.6841035,0.5831984,0.51575774,0.6200073,0.6038564,0.6217344,0.7234014,0.51796126,0.28300282,0.37642825,0.5247636,0.8243388,0.8923678,0.3663432,0.8669433,0.29877582,0.5114923,0.54019785,0.78503585,0.38922775,0.71014917,0.56073934,0.607747,0.6294993,0.43490547,0.6829234,0.75652486,0.56084603,0.8981489,0.91626596,0.20670609,0.20071591,0.6284753,0.50159633,0.39579362,0.71582043,0.54876965,0.8241906,0.59280604,0.8380142,0.7001346,0.2950138,0.8883504,0.7177315,0.18475047,0.42856345,0.4081374,0.7419122,0.59578305,0.86803293,0.5305477,0.288736,0.24598399,0.7266243,0.6541469,0.67530316,0.78066194,0.38825822,0.435944,0.18666011,0.7473235,0.7491023,0.6919781,0.77405006,0.26448375,0.5095007,0.70214117,0.45252737,0.64804,0.57462466,0.64435256,0.68000054,0.5924672,0.538502,0.17702603,0.4232555,0.4259888,0.74268615,0.382656,0.1981676,0.72620296,0.54966307,0.39383733,0.74935865,0.50902414
E2-A1BD,0.7319591,0.30007845,0.82474744,0.40079138,0.74651027,0.682379,0.31174862,0.7852314,0.30230266,0.71201885,0.7273232,0.5599101,0.25100923,0.94053304,0.35135275,0.39096096,0.7178418,0.7913375,0.48197186,0.627773,0.7525667,0.7466272,0.48204637,0.67192334,0.5172255,0.5801861,0.67698425,0.6036623,0.27893052,0.8398743,0.15889704,0.7907884,0.46030158,0.18799114,0.734848,0.6774602,0.91982496,0.6103265,0.7695217,0.6145613,0.6337061,0.83717275,0.80931365,0.7237908,0.22231606,0.2901492,0.07969861,0.49937418,0.7656666,0.8636482,0.5074407,0.71010417,0.5294968,0.8131641,0.30810347,0.57378054,0.54192966,0.14513953,0.7437702,0.9234904,0.28813595,0.7637595,0.7322071,0.6147359,0.85201645,0.37827814,0.48976254,0.33717057,0.84202826,0.4093984,0.63640106,0.3517304,0.27451405,0.40285197,0.49130884,0.49423227,0.7226111,0.8170837,0.62184995,0.8507129,0.24661072,0.65069944,0.35054627,0.39285192,0.26646888,0.7713299,0.79347366,0.39325988,0.7074404,0.7896261,0.44826454,0.8830292,0.4143728,0.17762063,0.21437828,0.12789235,0.33386278,0.90938795,0.71174216,0.17872071
E2-A1IG,0.1960471,0.9308665,0.60334456,0.19525999,0.36421862,0.28915453,0.21475753,0.41255137,0.46089745,0.71833295,0.8576287,0.81408167,0.53880924,0.828953,0.54112995,0.20726788,0.5631725,0.6304312,0.84120893,0.45702043,0.4088691,0.62129605,0.45130348,0.5592072,0.585401,0.40176314,0.76493734,0.44552982,0.8458202,0.88054985,0.22185713,0.564379,0.7235738,0.36012414,0.6125789,0.6516031,0.64887094,0.8534601,0.62495196,0.6073087,0.66464585,0.70491934,0.6875791,0.86553276,0.2242184,0.5059142,0.7287351,0.26011506,0.6691898,0.33386075,0.86652523,0.6587753,0.10112591,0.5522487,0.32709855,0.58490896,0.7149636,0.23941916,0.50085056,0.598507,0.2497858,0.64142734,0.41928697,0.32420075,0.5292512,0.5945107,0.35708117,0.44681937,0.89780676,0.49644196,0.7347725,0.5482426,0.61166066,0.6115301,0.5617641,0.26441717,0.45139125,0.83167875,0.6736115,0.5170915,0.27762976,0.74010134,0.36255315,0.47129732,0.6914512,0.2987697,0.7550271,0.80662465,0.68327206,0.7757296,0.23243105,0.883039,0.46738857,0.21217231,0.65001833,0.24471956,0.9270139,0.65793526,0.5791788,0.22888803
